-2.300000000000000000e+01
-2.600000000000000000e+01
-2.200000000000000000e+01
-2.200000000000000000e+01
-2.200000000000000000e+01
-2.400000000000000000e+01
-2.300000000000000000e+01
-2.500000000000000000e+01
-2.000000000000000000e+01
-2.000000000000000000e+01
-2.500000000000000000e+01
-2.100000000000000000e+01
-2.000000000000000000e+01
-2.300000000000000000e+01
-2.200000000000000000e+01
-2.000000000000000000e+01
-2.300000000000000000e+01
-2.200000000000000000e+01
-3.000000000000000000e+01
-2.700000000000000000e+01
1.700000000000000000e+01
-2.600000000000000000e+01
-3.300000000000000000e+01
-2.000000000000000000e+01
-5.600000000000000000e+01
-2.200000000000000000e+01
-1.000000000000000000e+02
-2.400000000000000000e+01
-6.600000000000000000e+01
-3.100000000000000000e+01
-1.000000000000000000e+02
-2.200000000000000000e+01
-1.000000000000000000e+02
-2.700000000000000000e+01
-2.300000000000000000e+01
-2.000000000000000000e+01
-2.300000000000000000e+01
-2.000000000000000000e+01
-5.100000000000000000e+01
-1.000000000000000000e+02
-3.100000000000000000e+01
-1.000000000000000000e+02
-7.300000000000000000e+01
-2.200000000000000000e+01
-3.400000000000000000e+01
-2.000000000000000000e+01
-3.300000000000000000e+01
1.000000000000000000e+01
-1.000000000000000000e+02
9.000000000000000000e+00
